timestamp,current_engine_rpm,engine_max_rpm,engine_idle_rpm,speed,power,torque,norm_suspension_travel_FL,norm_suspension_travel_FR,norm_suspension_travel_RL,norm_suspension_travel_RR,suspension_travel_meters_FL,suspension_travel_meters_FR,suspension_travel_meters_RL,suspension_travel_meters_RR,brake,accel,clutch,handbrake,gear,steer,tire_slip_ratio_FL,tire_slip_ratio_FR,tire_slip_ratio_RL,tire_slip_ratio_RR,tire_temp_FL,tire_temp_FR,tire_temp_RL,tire_temp_RR,position_x,position_y,position_z,lap_no,race_pos,cur_lap_time,cur_race_time
2025-08-04T23:42:52.626494,856.9456787109375,7999.9951171875,856.9331665039062,0.00015480440924875438,-0.041710928082466125,-0.0004648019385058433,0.4300647974014282,0.4465535283088684,0.40663275122642517,0.4208422005176544,-0.001089334487915039,0.0011698603630065918,-0.0012712478637695312,0.0006031244993209839,0,0,0,0,1,0,0.012804058380424976,0.005239460151642561,0.010350992903113365,-0.010495572350919247,78.95423126220703,73.3700180053711,73.0964584350586,73.0964584350586,-2323.22802734375,354.0181884765625,4128.28662109375,0,0,0.0,3111.40087890625
2025-08-04T23:42:52.626494,856.9456787109375,7999.9951171875,856.9331665039062,0.00017047674919012934,-0.041710928082466125,-0.0004648019385058433,0.43005067110061646,0.4465419054031372,0.4066213369369507,0.420820951461792,-0.0010912716388702393,0.00116826593875885,-0.0012727528810501099,0.0006003230810165405,0,0,0,0,1,0,0.012804401107132435,0.005238398909568787,0.010351519100368023,-0.010496841743588448,78.95457458496094,73.37010192871094,73.09652709960938,73.09652709960938,-2323.22802734375,354.0181884765625,4128.28662109375,0,0,0.0,3111.41748046875
2025-08-04T23:42:52.626494,856.9456787109375,7999.9951171875,856.9331665039062,0.0001846532104536891,-0.041710928082466125,-0.0004648019385058433,0.43004706501960754,0.4465414583683014,0.4066188633441925,0.4208175837993622,-0.0010917633771896362,0.0011682063341140747,-0.0012730807065963745,0.0005998760461807251,0,0,0,0,1,0,0.012804700061678886,0.005238156765699387,0.010351997800171375,-0.010497287847101688,78.95491790771484,73.37017822265625,73.09659576416016,73.09659576416016,-2323.22802734375,354.0181884765625,4128.28662109375,0,0,0.0,3111.43408203125
2025-08-04T23:42:52.626494,856.9456787109375,7999.9951171875,856.9331665039062,0.00019432304543443024,-0.041710928082466125,-0.0004648019385058433,0.4300473928451538,0.44654223322868347,0.4066190719604492,0.420818030834198,-0.0010917186737060547,0.0011683106422424316,-0.0012730509042739868,0.0005999356508255005,0,0,0,0,1,0,0.012804733589291573,0.005238765385001898,0.010352200828492641,-0.010496876202523708,78.95526123046875,73.37026977539062,73.0966567993164,73.0966567993164,-2323.22802734375,354.0181884765625,4128.28662109375,0,0,0.0,3111.45068359375
2025-08-04T23:42:52.658136,856.9456787109375,7999.9951171875,856.9331665039062,0.00019522955699358135,-0.041710928082466125,-0.0004648019385058433,0.42992907762527466,0.4464230239391327,0.4064934551715851,0.420716792345047,-0.001107931137084961,0.0011519789695739746,-0.0012896209955215454,0.000586584210395813,0,0,0,0,1,0,0.012804827652871609,0.005239925347268581,0.010352467186748981,-0.01049590390175581,78.95560455322266,73.37035369873047,73.09673309326172,73.09673309326172,-2323.22802734375,354.0182189941406,4128.28662109375,0,0,0.0,3111.46728515625
2025-08-04T23:42:52.674353,856.9456787109375,7999.9951171875,856.9331665039062,0.00017994717927649617,-0.041710928082466125,-0.0004648019385058433,0.4298413097858429,0.4463762640953064,0.4064105451107025,0.4206785261631012,-0.001119956374168396,0.0011455714702606201,-0.0013005584478378296,0.0005815327167510986,0,0,0,0,1,0,0.012807181105017662,0.005243397317826748,0.010354983620345592,-0.010492603294551373,78.95594787597656,73.37042999267578,73.0968017578125,73.0968017578125,-2323.22802734375,354.0182189941406,4128.28662109375,0,0,0.0,3111.48388671875
2025-08-04T23:42:52.741354,856.9456787109375,7999.9951171875,856.9331665039062,0.000164852972375229,-0.041710928082466125,-0.0004648019385058433,0.4298277199268341,0.4463888704776764,0.40639665722846985,0.4206622540950775,-0.001121819019317627,0.0011473000049591064,-0.0013023912906646729,0.0005793869495391846,0,0,0,0,1,0,0.012807514518499374,0.0052450187504291534,0.010355483740568161,-0.01049115415662527,78.95629119873047,73.37052154541016,73.09686279296875,73.09686279296875,-2323.22802734375,354.0182189941406,4128.28662109375,0,0,0.0,3111.50048828125
2025-08-04T23:42:52.741354,856.9456787109375,7999.9951171875,856.9331665039062,0.00015732568863313645,-0.041710928082466125,-0.0004648019385058433,0.4298308789730072,0.4463936686515808,0.40639734268188477,0.42065784335136414,-0.0011213868856430054,0.0011479556560516357,-0.0013023018836975098,0.0005788058042526245,0,0,0,0,1,0,0.012805944308638573,0.005244141910225153,0.010354086756706238,-0.010492203757166862,78.95663452148438,73.37060546875,73.09693908691406,73.09693908691406,-2323.22802734375,354.0182189941406,4128.28662109375,0,0,0.0,3111.51708984375
2025-08-04T23:42:52.742355,856.9456787109375,7999.9951171875,856.9331665039062,0.0001580638054292649,-0.041710928082466125,-0.0004648019385058433,0.429832398891449,0.4463930130004883,0.40639767050743103,0.42065760493278503,-0.0011211782693862915,0.0011478662490844727,-0.0013022571802139282,0.0005787760019302368,0,0,0,0,1,0,0.012804684229195118,0.005242382641881704,0.010353012941777706,-0.010494143702089787,78.95697784423828,73.37068176269531,73.09700775146484,73.09700775146484,-2323.22802734375,354.0182189941406,4128.28662109375,0,0,0.0,3111.53369140625
2025-08-04T23:42:52.743355,856.9456787109375,7999.9951171875,856.9331665039062,0.0001639660185901448,-0.041710928082466125,-0.0004648019385058433,0.4298480451107025,0.4464084506034851,0.40641552209854126,0.4206710457801819,-0.0011190325021743774,0.001149982213973999,-0.0012999027967453003,0.0005805492401123047,0,0,0,0,1,0,0.012804410420358181,0.005240682512521744,0.01035293284803629,-0.010496031492948532,78.95732116699219,73.37077331542969,73.0970687866211,73.0970687866211,-2323.22802734375,354.0181884765625,4128.28662109375,0,0,0.0,3111.55029296875
2025-08-04T23:42:52.750871,856.9456787109375,7999.9951171875,856.9331665039062,0.0001574185153003782,-0.041710928082466125,-0.0004648019385058433,0.43001988530158997,0.44653135538101196,0.40659478306770325,0.42084139585494995,-0.0010954886674880981,0.0011668205261230469,-0.001276254653930664,0.000603020191192627,0,0,0,0,1,0,0.012804289348423481,0.005239133723080158,0.01035301387310028,-0.010497762821614742,78.9576644897461,73.37085723876953,73.0971450805664,73.0971450805664,-2323.22802734375,354.0181884765625,4128.28662109375,0,0,0.0,3111.56689453125
2025-08-04T23:42:52.766489,856.9456787109375,7999.9951171875,856.9331665039062,0.00015353859635069966,-0.041710928082466125,-0.0004648019385058433,0.43006861209869385,0.44655537605285645,0.40663692355155945,0.4208359718322754,-0.0010888129472732544,0.0011701136827468872,-0.0012706965208053589,0.0006023049354553223,0,0,0,0,1,0,0.012804624624550343,0.005238215439021587,0.010353525169193745,-0.010498881340026855,78.9580078125,73.37093353271484,73.09721374511719,73.09721374511719,-2323.22802734375,354.0181884765625,4128.28662109375,0,0,0.0,3111.58349609375
2025-08-04T23:42:52.782112,856.9456787109375,7999.9951171875,856.9331665039062,0.00016782766033429652,-0.041710928082466125,-0.0004648019385058433,0.4300539195537567,0.44654548168182373,0.40662336349487305,0.4208211898803711,-0.0010908246040344238,0.001168757677078247,-0.0012724846601486206,0.0006003528833389282,0,0,0,0,1,0,0.012804938480257988,0.005236728582531214,0.010354025289416313,-0.010500575415790081,78.9583511352539,73.37102508544922,73.09727478027344,73.09727478027344,-2323.22802734375,354.0181884765625,4128.28662109375,0,0,0.0,3111.60009765625
2025-08-04T23:42:52.844615,856.9456787109375,7999.9951171875,856.9331665039062,0.000182281612069346,-0.041710928082466125,-0.0004648019385058433,0.43004751205444336,0.4465414583683014,0.4066188633441925,0.42081767320632935,-0.0010917037725448608,0.0011682063341140747,-0.0012730807065963745,0.0005998909473419189,0,0,0,0,1,0,0.012805567122995853,0.0052365632727742195,0.010354835540056229,-0.010500945150852203,78.95869445800781,73.37110900878906,73.09735107421875,73.09735107421875,-2323.22802734375,354.0181884765625,4128.28662109375,0,0,0.0,3111.61669921875
2025-08-04T23:42:52.844615,856.9456787109375,7999.9951171875,856.9331665039062,0.00019212684128433466,-0.041710928082466125,-0.0004648019385058433,0.43004730343818665,0.4465416967868805,0.4066188633441925,0.4208177924156189,-0.0010917335748672485,0.0011682361364364624,-0.0012730807065963745,0.0005999058485031128,0,0,0,0,1,0,0.012805860489606857,0.005237435922026634,0.010355298407375813,-0.010500268079340458,78.95903778076172,73.37118530273438,73.09741973876953,73.09741973876953,-2323.22802734375,354.0181884765625,4128.28662109375,0,0,0.0,3111.63330078125
2025-08-04T23:42:52.844615,856.9456787109375,7999.9951171875,856.9331665039062,0.00019708661420736462,-0.041710928082466125,-0.0004648019385058433,0.42998096346855164,0.4464735984802246,0.40654632449150085,0.42075905203819275,-0.0011008232831954956,0.0011589080095291138,-0.0012826472520828247,0.000592157244682312,0,0,0,0,1,0,0.012805815786123276,0.005238628946244717,0.010355415754020214,-0.010499262250959873,78.95938110351562,73.37127685546875,73.09748077392578,73.09748077392578,-2323.22802734375,354.0182189941406,4128.28662109375,0,0,0.0,3111.64990234375
2025-08-04T23:42:52.844615,856.9456787109375,7999.9951171875,856.9331665039062,0.0001852859277278185,-0.041710928082466125,-0.0004648019385058433,0.4298580586910248,0.44639116525650024,0.40642455220222473,0.42063161730766296,-0.0011176615953445435,0.0011476129293441772,-0.0012987107038497925,0.0005753487348556519,0,0,0,0,1,0,0.01280640996992588,0.005240273661911488,0.010356190614402294,-0.010497807525098324,78.95972442626953,73.3713607788086,73.0975570678711,73.0975570678711,-2323.22802734375,354.0182189941406,4128.28662109375,0,0,0.0,3111.66650390625
2025-08-04T23:42:52.860239,856.9456787109375,7999.9951171875,856.9331665039062,0.00017253306577913463,-0.041710928082466125,-0.0004648019385058433,0.4298287034034729,0.44638681411743164,0.4063962996006012,0.42064833641052246,-0.0011216849088668823,0.0011470168828964233,-0.0013024359941482544,0.0005775541067123413,0,0,0,0,1,0,0.012806741520762444,0.005241410806775093,0.010356694459915161,-0.010496851988136768,78.96006774902344,73.3714370727539,73.09762573242188,73.09762573242188,-2323.22802734375,354.0182189941406,4128.28662109375,0,0,0.0,3111.68310546875
2025-08-04T23:42:52.891489,856.9456787109375,7999.9951171875,856.9331665039062,0.00016462353232782334,-0.041710928082466125,-0.0004648019385058433,0.4298302233219147,0.4463920295238495,0.4063962996006012,0.4206573963165283,-0.0011214762926101685,0.001147732138633728,-0.0013024359941482544,0.0005787461996078491,0,0,0,0,1,0,0.012806950137019157,0.005242506042122841,0.010357081890106201,-0.010495934635400772,78.96041107177734,73.37152862548828,73.09768676757812,73.09768676757812,-2323.22802734375,354.0182189941406,4128.28662109375,0,0,0.0,3111.69970703125
2025-08-04T23:42:52.953990,856.9456787109375,7999.9951171875,856.9331665039062,0.00016282213618978858,-0.041710928082466125,-0.0004648019385058433,0.42983219027519226,0.4463930130004883,0.40639767050743103,0.42065784335136414,-0.0011212080717086792,0.0011478662490844727,-0.0013022571802139282,0.0005788058042526245,0,0,0,0,1,0,0.012806718237698078,0.005242392420768738,0.010357032530009747,-0.01049622893333435,78.96075439453125,73.37161254882812,73.09776306152344,73.09776306152344,-2323.22802734375,354.0182189941406,4128.28662109375,0,0,0.0,3111.71630859375
2025-08-04T23:42:52.953990,856.9456787109375,7999.9951171875,856.9331665039062,0.0001658988039707765,-0.041710928082466125,-0.0004648019385058433,0.42987361550331116,0.4464346766471863,0.4064437448978424,0.4206925332546234,-0.0011155307292938232,0.0011535733938217163,-0.0012961775064468384,0.0005833804607391357,0,0,0,0,1,0,0.012806476093828678,0.005241211503744125,0.010356983169913292,-0.010497592389583588,78.96109771728516,73.37169647216797,73.09783172607422,73.09783172607422,-2323.22802734375,354.0181884765625,4128.28662109375,0,0,0.0,3111.73291015625
2025-08-04T23:42:52.973990,856.9456787109375,7999.9951171875,856.9331665039062,0.00015515921404585242,-0.041710928082466125,-0.0004648019385058433,0.4300384819507599,0.44655072689056396,0.4066118597984314,0.42085936665534973,-0.0010929405689239502,0.0011694729328155518,-0.001274004578590393,0.0006053894758224487,0,0,0,0,1,0,0.012805829755961895,0.005239279940724373,0.010356535203754902,-0.010499722324311733,78.96144104003906,73.37178039550781,73.09789276123047,73.09789276123047,-2323.22802734375,354.0181884765625,4128.28662109375,0,0,0.0,3111.74951171875
2025-08-04T23:42:52.973990,856.9456787109375,7999.9951171875,856.9331665039062,0.00015400213305838406,-0.041710928082466125,-0.0004648019385058433,0.4300675392150879,0.44655442237854004,0.4066351056098938,0.4208393692970276,-0.0010889619588851929,0.0011699795722961426,-0.0012709349393844604,0.0006027519702911377,0,0,0,0,1,0,0.012805999256670475,0.0052379705011844635,0.010356889106333256,-0.010501234792172909,78.96178436279297,73.37186431884766,73.09796905517578,73.09796905517578,-2323.22802734375,354.0181884765625,4128.28662109375,0,0,0.0,3111.76611328125
2025-08-04T23:42:52.980398,856.9456787109375,7999.9951171875,856.9331665039062,0.0001691214565653354,-0.041710928082466125,-0.0004648019385058433,0.4300523102283478,0.44654330611228943,0.40662214159965515,0.4208206236362457,-0.0010910481214523315,0.0011684596538543701,-0.001272648572921753,0.000600278377532959,0,0,0,0,1,0,0.012806293554604053,0.005236303433775902,0.010357371531426907,-0.010503116063773632,78.96212768554688,73.3719482421875,73.09803771972656,73.09803771972656,-2323.22802734375,354.0181884765625,4128.28662109375,0,0,0.0,3111.78271484375
2025-08-04T23:42:52.986385,856.9456787109375,7999.9951171875,856.9331665039062,0.00018344400450587273,-0.041710928082466125,-0.0004648019385058433,0.43004730343818665,0.4465412497520447,0.4066186249256134,0.4208170175552368,-0.0010917335748672485,0.001168176531791687,-0.0012731105089187622,0.0005998015403747559,0,0,0,0,1,0,0.012806793674826622,0.0052358475513756275,0.010358055122196674,-0.010503778234124184,78.96247100830078,73.37203216552734,73.09809875488281,73.09809875488281,-2323.22802734375,354.0181884765625,4128.28662109375,0,0,0.0,3111.79931640625
2025-08-04T23:42:53.002168,856.9456787109375,7999.9951171875,856.9331665039062,0.00019321263243909925,-0.041710928082466125,-0.0004648019385058433,0.4300473928451538,0.4465419054031372,0.40661874413490295,0.4208173453807831,-0.0010917186737060547,0.00116826593875885,-0.0012730956077575684,0.0005998462438583374,0,0,0,0,1,0,0.012807008810341358,0.005236485507339239,0.01035844162106514,-0.010503340512514114,78.96281433105469,73.37211608886719,73.09817504882812,73.09817504882812,-2323.22802734375,354.0181884765625,4128.28662109375,0,0,0.0,3111.81591796875
2025-08-04T23:42:53.129554,856.9456787109375,7999.9951171875,856.9331665039062,0.00019309452909510583,-0.041710928082466125,-0.0004648019385058433,0.42988264560699463,0.4463762640953064,0.40644341707229614,0.4206774830818176,-0.0011142939329147339,0.0011455714702606201,-0.00129622220993042,0.000581398606300354,0,0,0,0,1,0,0.012807182036340237,0.005237744655460119,0.010358786210417747,-0.010502266697585583,78.9631576538086,73.37220001220703,73.0982437133789,73.0982437133789,-2323.227783203125,354.0182189941406,4128.28662109375,0,0,0.0,3111.83251953125
2025-08-04T23:42:53.145181,856.9456787109375,7999.9951171875,856.9331665039062,0.0001839236938394606,-0.041710928082466125,-0.0004648019385058433,0.42972853779792786,0.4462735056877136,0.4063442349433899,0.42303144931793213,-0.001135408878326416,0.001131489872932434,-0.0013093054294586182,0.0008919090032577515,0,0,0,0,1,0,0.012835811823606491,0.005268200300633907,0.010387508198618889,-0.01047187577933073,78.9635009765625,73.37228393554688,73.09830474853516,73.09830474853516,-2323.227783203125,354.0182189941406,4128.28662109375,0,0,0.0,3111.84912109375
2025-08-04T23:42:53.145181,856.9456787109375,7999.9951171875,856.9331665039062,0.00027271994622424245,-0.041710928082466125,-0.0004648019385058433,0.4297013282775879,0.4463482201099396,0.40639179944992065,0.42387279868125916,-0.001139134168624878,0.0011417269706726074,-0.0013030320405960083,0.0010028928518295288,0,0,0,0,1,0,0.012916221283376217,0.005365392658859491,0.010467560030519962,-0.010374442674219608,78.9638442993164,73.37237548828125,73.09838104248047,73.09838104248047,-2323.227783203125,354.0182189941406,4128.28662109375,0,0,0.0,3111.86572265625
2025-08-04T23:42:53.145181,856.9456787109375,7999.9951171875,856.9331665039062,0.00047178115346468985,-0.041710928082466125,-0.0004648019385058433,0.4297022223472595,0.4462813138961792,0.4064145088195801,0.42361027002334595,-0.0011390149593353271,0.0011325627565383911,-0.001300036907196045,0.0009682625532150269,0,0,0,0,1,0,0.012937139719724655,0.005410599056631327,0.010487849824130535,-0.010328835807740688,78.9642105102539,73.37247467041016,73.09845733642578,73.09845733642578,-2323.227783203125,354.0182189941406,4128.28662109375,0,0,0.0,3111.88232421875
2025-08-04T23:42:53.145181,856.9456787109375,7999.9951171875,856.9331665039062,0.0005960588459856808,-0.041710928082466125,-0.0004648019385058433,0.42960119247436523,0.44628623127937317,0.4064445495605469,0.4234897494316101,-0.0011528581380844116,0.0011332333087921143,-0.0012960731983184814,0.0009523630142211914,0,0,0,0,1,0,0.01312091201543808,0.00560012087225914,0.010671050287783146,-0.010138988494873047,78.9645767211914,73.3725814819336,73.09854888916016,73.09854888916016,-2323.22802734375,354.0182189941406,4128.28662109375,0,0,0.0,3111.89892578125
2025-08-04T23:42:53.145181,856.9456787109375,7999.9951171875,856.9331665039062,0.0007023659418337047,-0.041710928082466125,-0.0004648019385058433,0.42974820733070374,0.44638246297836304,0.4066850543022156,0.4233993589878082,-0.0011327117681503296,0.0011464208364486694,-0.0012643486261367798,0.0009404420852661133,0,0,0,0,1,0,0.013021279126405716,0.005488503258675337,0.010570919141173363,-0.010250370018184185,78.9649429321289,73.37269592285156,73.0986328125,73.0986328125,-2323.22802734375,354.0182189941406,4128.28662109375,0,0,0.0,3111.91552734375
2025-08-04T23:42:53.145181,856.9456787109375,7999.9951171875,856.9331665039062,0.000742651813197881,-0.041710928082466125,-0.0004648019385058433,0.4298476278781891,0.44631731510162354,0.4066266417503357,0.4233235716819763,-0.0011190921068191528,0.0011374950408935547,-0.001272052526473999,0.0009304434061050415,0,0,0,0,1,0,0.013098359107971191,0.005546840839087963,0.010647494345903397,-0.010191830806434155,78.9653091430664,73.37279510498047,73.09870910644531,73.09870910644531,-2323.22802734375,354.01824951171875,4128.28662109375,0,0,0.0,3111.93212890625
2025-08-04T23:42:53.145181,856.9456787109375,7999.9951171875,856.9331665039062,0.0007352803368121386,-0.041710928082466125,-0.0004648019385058433,0.4298585057258606,0.4462144374847412,0.40638038516044617,0.42312091588974,-0.001117601990699768,0.0011233985424041748,-0.001304537057876587,0.0009037107229232788,0,0,0,0,1,0,0.013168898411095142,0.005596987437456846,0.010717579163610935,-0.010141492821276188,78.96565246582031,73.37287902832031,73.09878540039062,73.09878540039062,-2323.22802734375,354.01824951171875,4128.28662109375,0,0,0.0,3111.94873046875
2025-08-04T23:42:53.145181,856.9456787109375,7999.9951171875,856.9331665039062,0.0007150048622861505,-0.041710928082466125,-0.0004648019385058433,0.42995354533195496,0.4462859034538269,0.40629374980926514,0.42298975586891174,-0.0011045783758163452,0.0011331886053085327,-0.001315966248512268,0.0008864104747772217,0,0,0,0,1,0,0.013178790919482708,0.005593040958046913,0.010727007873356342,-0.010145236738026142,78.96600341796875,73.37297058105469,73.09886932373047,73.09886932373047,-2323.22802734375,354.01824951171875,4128.28662109375,0,0,0.0,3111.96533203125
2025-08-04T23:42:53.160805,856.9456787109375,7999.9951171875,856.9331665039062,0.0006791509222239256,-0.041710928082466125,-0.0004648019385058433,0.42995867133140564,0.446106880903244,0.4061579704284668,0.42277851700782776,-0.0011038780212402344,0.0011086612939834595,-0.001333877444267273,0.0008585453033447266,0,0,0,0,1,0,0.013157358393073082,0.00556854298338294,0.010705088265240192,-0.01016947627067566,78.96636199951172,73.3730697631836,73.09896087646484,73.09896087646484,-2323.22802734375,354.0182800292969,4128.28662109375,0,0,0.0,3111.98193359375
2025-08-04T23:42:53.192054,856.9456787109375,7999.9951171875,856.9331665039062,0.0006183370132930577,-0.041710928082466125,-0.0004648019385058433,0.42996737360954285,0.4460859000682831,0.40615060925483704,0.4225723445415497,-0.0011026859283447266,0.0011057853698730469,-0.001334846019744873,0.0008313506841659546,0,0,0,0,1,0,0.013133428059518337,0.0055481623858213425,0.010680659674108028,-0.010189562104642391,78.96670532226562,73.37315368652344,73.09903717041016,73.09903717041016,-2323.22802734375,354.0182800292969,4128.28662109375,0,0,0.0,3111.99853515625
2025-08-04T23:42:53.207679,856.9456787109375,7999.9951171875,856.9331665039062,0.0005564837483689189,-0.041710928082466125,-0.0004648019385058433,0.43007731437683105,0.4460918605327606,0.40615004301071167,0.42247748374938965,-0.0010876208543777466,0.0011066049337387085,-0.0013349205255508423,0.0008188337087631226,0,0,0,0,1,0,0.013115880079567432,0.005536670330911875,0.01066263671964407,-0.010200762189924717,78.96705627441406,73.37323760986328,73.09912109375,73.09912109375,-2323.22802734375,354.0182800292969,4128.28662109375,0,0,0.0,3112.01513671875
2025-08-04T23:42:53.223305,856.9456787109375,7999.9951171875,856.9331665039062,0.0005130054196342826,-0.041710928082466125,-0.0004648019385058433,0.4300743639469147,0.4460051953792572,0.4060491621494293,0.42238369584083557,-0.0010880231857299805,0.001094728708267212,-0.0013482272624969482,0.000806465744972229,0,0,0,0,1,0,0.01310894824564457,0.005535556934773922,0.010655278339982033,-0.010201635770499706,78.9674072265625,73.37332153320312,73.09920501708984,73.09920501708984,-2323.22802734375,354.018310546875,4128.28662109375,0,0,0.0,3112.03173828125
